Año,Country Name,Country Code,Indicator Name,Indicator Code,Valor,Categoría,Crecimiento_Anual,Promedio_Movil_3,Promedio_Movil_5,Cambio_Desde_2000_Abs,Cambio_Desde_2000_Pct,Descripcion_Indicador,Region,Grupo_Ingresos,Fecha_Procesamiento
2015,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,76.9629974365234,Educación,0.5141542630184404,76.24124399820964,82.12240905761718,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,77.2069091796875,Educación,0.31692079478229385,76.91307322184242,79.02655487060545,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,77.1372375488281,Educación,-0.09024015026589671,77.10238138834633,76.6135757446289,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,78.6997604370117,Educación,2.0256401938097968,77.68130238850911,77.31524353027342,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,79.6780624389648,Educación,1.2430812959540072,78.50502014160152,77.93699340820311,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,79.8330993652344,Educación,0.19457918719893996,79.40364074707031,78.5110137939453,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2021,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,85.6851425170898,Educación,7.330346934274035,81.73210144042967,80.20666046142576,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2022,Colombia,COL,"Tasa de finalización del ciclo inferior de la educación secundaria, total (% del grupo etario pertinente)",SE.SEC.CMPT.LO.ZS,83.0199279785156,Educación,-3.11047453535207,82.84605662027994,81.38319854736326,,,"Lower secondary education completion rate is measured as the gross intake ratio to the last grade of lower secondary education (general and pre-vocational). It is calculated as the number of new entrants in the last grade of lower secondary education, regardless of age, divided by the population at the entrance age for the last grade of lower secondary education.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2000,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,25.5096893310547,Educación,7.650492613771465,24.4703998565674,22.70732192993166,0.0,0.0,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2001,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,26.3812599182129,Educación,3.4166256430931075,25.1959063212077,24.29371185302736,0.8715705871581996,3.4166256430931075,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2002,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,26.5130996704102,Educación,0.49974774747691963,26.134682973225935,25.261111831665062,1.0034103393554972,3.933447900261089,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2004,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,29.5034599304199,Educación,11.278802920757979,27.465939839681,26.32085571289064,3.993770599365199,15.655896657680213,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2005,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,32.253978729248,Educación,9.322699118390986,29.4235127766927,28.03229751586914,6.744289398193295,26.438147915752964,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2006,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,34.3662109375,Educación,6.5487493061952895,32.0412165323893,29.803601837158197,8.856521606445298,34.718265250152,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2007,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,35.4785308837891,Educación,3.236667400755988,34.032906850179025,31.62305603027344,9.968841552734396,39.07864742436764,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2008,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,37.9448013305664,Educación,6.951444677502683,35.92984771728516,33.909396362304676,12.435111999511697,48.74662265829157,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2009,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,39.5088005065918,Educación,4.121774580923998,37.644044240315765,35.91046447753906,13.999111175537095,54.87762314100397,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2010,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,41.529670715332,Educación,5.114987503614632,39.66109085083007,37.76560287475586,16.0199813842773,62.79959421056169,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2011,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,45.2873306274414,Educación,9.048133171742535,42.10860061645507,39.94982681274414,19.777641296386697,77.52991829778975,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2012,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,47.4669914245605,Educación,4.812959313169052,44.761330922444635,42.347518920898416,21.957302093505795,86.07436103416461,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2013,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,50.7474899291992,Educación,6.911115295462555,47.83393732706703,44.90805664062498,25.237800598144496,98.93417466053099,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2014,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,53.1794395446777,Educación,4.792255969450809,50.46464029947913,47.64218444824216,27.669750213622997,108.467609520978,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2015,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,54.7961311340332,Educación,3.0400688747335813,52.90768686930337,50.2954765319824,29.2864418029785,114.80516843192636,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,57.1437492370605,Educación,4.284277109427559,55.039773305257135,52.66676025390622,31.634059906005795,124.0080170929227,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,58.3960418701172,Educación,2.1914778952665026,56.778640747070305,54.852570343017554,32.8863525390625,128.91710327113893,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,57.3205413818359,Educación,-1.8417352509497054,57.620110829671205,56.1671806335449,31.8108520507812,124.70105628474144,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,56.6663017272949,Educación,-1.1413703338613579,57.46096165974934,56.86455307006834,31.1566123962402,122.13638508843428,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,55.7331085205078,Educación,-1.646822147099114,56.57331720987953,57.05194854736326,30.223419189453097,118.47819390203256,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2021,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,58.3159217834473,Educación,4.634253016748779,56.905110677083336,57.286383056640624,32.8062324523926,128.6030261938757,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2022,Colombia,COL,"Inscripción escolar, nivel terciario (% bruto)",SE.TER.ENRR,59.2901382446289,Educación,1.670584004140907,57.77972284952801,57.465202331542955,33.7804489135742,132.42203178245268,"Tasa bruta de matrícula, educación superior (niveles 5 y 6 de la CINE), total. Corresponde al número total de estudiantes matriculados en educación superior (niveles 5 y 6 de la CINE), independientemente de su edad, expresado como porcentaje de la población total del grupo etario cinco años después de finalizar la enseñanza secundaria.  ",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2000,Colombia,COL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,3.5112099647522,Educación,-20.932944186925873,3.9594833850860596,3.459794044494628,0.0,0.0,"El gasto del gobierno general en educación (corriente, capital y transferencias) se expresa como porcentaje del PIB. Incluye gastos financiados por transferencias de fuentes internacionales al gobierno. El gobierno general generalmente se refiere a los gobiernos locales, regionales y centrales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2001,Colombia,COL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,3.70867991447449,Educación,5.623985797050635,3.88689668973287,3.6584760189056396,0.19746994972229004,5.623985797050635,"El gasto del gobierno general en educación (corriente, capital y transferencias) se expresa como porcentaje del PIB. Incluye gastos financiados por transferencias de fuentes internacionales al gobierno. El gobierno general generalmente se refiere a los gobiernos locales, regionales y centrales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
