Año,Country Name,Country Code,Indicator Name,Indicator Code,Valor,Categoría,Crecimiento_Anual,Promedio_Movil_3,Promedio_Movil_5,Cambio_Desde_2000_Abs,Cambio_Desde_2000_Pct,Descripcion_Indicador,Region,Grupo_Ingresos,Fecha_Procesamiento
2006,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,40.8646505564463,Crimen y Seguridad,-4.735025163453832,44.0952845369879,51.94987740649126,-26.810749927634696,-39.61668454986281,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2007,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,39.712208639696,Crimen y Seguridad,-2.8201438188206973,41.15754518578357,45.85812460960298,-27.963191844384994,-41.31958088812886,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2008,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,36.8364366129257,Crimen y Seguridad,-7.241531320662187,39.13776526968933,41.76689977271708,-30.838963871155293,-45.56894181721084,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2009,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,35.6930758343931,Crimen y Seguridad,-3.103885401693285,37.41390702900493,39.2004296009339,-31.982324649687897,-47.25841948613362,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2010,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,34.4942938820122,Crimen y Seguridad,-3.3585840512679432,35.674602109777005,37.520133105094665,-33.181106602068795,-49.02978979765897,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2011,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,35.5934489205592,Crimen y Seguridad,3.1864836610561165,35.26027287898817,36.46589277791723,-32.0819515635218,-47.40563237755542,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2012,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,35.9089822627757,Crimen y Seguridad,0.8864927445517923,35.33224168844904,35.705247502533176,-31.766418221305294,-46.93938712453956,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2013,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,33.35356924499,Crimen y Seguridad,-7.1163615807477765,34.95200014277497,35.00867402894604,-34.321831239091,-50.71537219371813,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2014,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,28.5852331937392,Crimen y Seguridad,-14.296329176125722,32.61592823383497,33.58710550081526,-39.090167290341796,-57.761264818132574,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2015,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,27.1287644105246,Crimen y Seguridad,-5.09517894551792,29.689188949751266,32.11399960651774,-40.5466360735564,-59.91340395997216,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,26.0404224330995,Crimen y Seguridad,-4.011763901060217,27.25147334578777,30.2033943090258,-41.634978050981495,-61.521583549069824,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,25.4344883492702,Crimen y Seguridad,-2.326898057763871,26.2012250642981,28.108495526324695,-42.2409121348108,-62.41693707412481,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,26.231325159933,Crimen y Seguridad,3.132898919453453,25.902078647434234,26.684046709313304,-41.444075324147995,-61.23949770182256,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,25.7534726366066,Crimen y Seguridad,-1.8216865538165705,25.80642871526993,26.117694597886775,-41.92192784747439,-61.94559256038021,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,24.2427633844347,Crimen y Seguridad,-5.866040954898411,25.40918706032477,25.540494392668798,-43.4326370996463,-64.17787968593223,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2021,Colombia,COL,Homicidios intencionales (por cada 100.000 habitantes),VC.IHR.PSRC.P5,27.4843651251417,Crimen y Seguridad,13.371420119491418,25.826867048727667,25.829282931077238,-40.191035358939295,-59.38795348302855,"Los homicidios intencionales son estimaciones de homicidios ilegales infligidos intencionalmente como resultado de disputas domésticas, violencia interpersonal, conflictos violentos por los recursos de la tierra, violencia entre pandillas por territorio o control, y violencia depredadora y asesinatos por parte de grupos armados. El homicidio intencional no incluye todos los homicidios intencionales; la diferencia suele estar en la organización del asesinato. Los homicidios suelen cometer individuos o grupos pequeños, mientras que en los conflictos armados los homicidios suelen ser cometidos por grupos bastante cohesionados de hasta varios cientos de miembros y, por lo tanto, suelen quedar excluidos.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
