Año,Country Name,Country Code,Indicator Name,Indicator Code,Valor,Categoría,Crecimiento_Anual,Promedio_Movil_3,Promedio_Movil_5,Cambio_Desde_2000_Abs,Cambio_Desde_2000_Pct,Descripcion_Indicador,Region,Grupo_Ingresos,Fecha_Procesamiento
2022,Colombia,COL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,20.2324003888988,Otros,24.914446813517287,16.6505606343718,16.34388804695652,4.317260673460799,27.126753208914465,"Las exportaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado proporcionados al resto del mundo. Incluyen el valor de las mercancías, fletes, seguros, transporte, viajes, regalías, derechos de licencia y otros servicios, como comunicaciones, construcción, servicios financieros, de información, comerciales, personales y gubernamentales. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente llamados servicios de factores) y los pagos de transferencia.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2023,Colombia,COL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,17.8372967672269,Otros,-11.837960773977452,18.08890103700403,16.73140346489328,1.9221570517888988,12.077538030812063,"Las exportaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado proporcionados al resto del mundo. Incluyen el valor de las mercancías, fletes, seguros, transporte, viajes, regalías, derechos de licencia y otros servicios, como comunicaciones, construcción, servicios financieros, de información, comerciales, personales y gubernamentales. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente llamados servicios de factores) y los pagos de transferencia.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2000,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,16.7519457538687,Otros,-5.902221443188838,18.485406178138863,19.41127767291128,0.0,0.0,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2001,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,18.5139760284435,Otros,10.518361869503302,17.689540782112502,18.94514378161374,1.7620302745748013,10.518361869503302,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2002,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,18.1670695368963,Otros,-1.8737546760039026,17.810997106402834,18.427452819951277,1.4151237830275996,8.447518896130557,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2003,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,19.9408838054673,Otros,9.763898712274344,18.873976456935704,18.23531513774022,3.188938051598601,19.036224797123324,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2004,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,19.0926755089972,Otros,-4.253614357040403,19.066876283786932,18.4933101267346,2.3407297551285,13.972882849074008,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2005,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.4516537557921,Otros,7.117798897040384,19.8284043567522,19.23325172711928,3.699708001923401,22.085243447430503,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2006,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,21.9127682099768,Otros,7.1442362149853,20.48569915825537,19.91301016342594,5.1608224561081,30.807301622954796,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2007,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.6657549719257,Otros,-5.690806501952316,21.010058979231534,20.41274725043182,3.9138092180570005,23.363311197167324,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2008,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,21.0580542813616,Otros,1.8983062073891555,21.212192487754702,20.63618134561068,4.306108527492899,25.70512459126395,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2009,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,18.731632819883,Otros,-11.047656304778863,20.1518140243901,20.56397280778784,1.9796870660143,11.817654468927042,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2010,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,17.923758408999,Otros,-4.312888356569045,19.2378151700812,20.05839373842922,1.1718126551302994,6.995083868748075,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2011,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.1939184812196,Otros,12.66564757467843,18.949769903367198,19.714623792677777,3.441972727350901,20.546704113795332,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2012,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.0239457350035,Otros,-0.8417026461415844,19.380540875074033,19.58626194529334,3.271999981134801,19.53205931543305,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2013,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,19.9002090764088,Otros,-0.617943437483448,20.039357764210635,19.354692904302784,3.1482633225400996,18.79341879920449,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2014,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.8527165314594,Otros,4.786419335562542,20.258957114290567,19.77890964661806,4.1007707775907,24.479369965985388,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2015,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,22.7105526089485,Otros,8.909323994724039,21.1544927389389,20.736268486607962,5.9586068550798,35.56964034284624,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,21.4855137060045,Otros,-5.394139561629629,21.6829276154708,20.99458753156494,4.7335679521358,28.256824739553778,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.1376251940583,Otros,-6.2734758423276915,21.4445638363371,21.0173234233759,3.3856794401896018,20.210663823381303,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.6350331193542,Otros,2.4700426217221683,20.752724006472334,21.16428823196498,3.883087365485501,23.179918455673953,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,21.6904953267149,Otros,5.114904353464533,20.8210512133758,21.33184399101608,4.938549572846199,29.480453467357304,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,20.5332954086799,Otros,-5.335055288524204,20.952941284916335,20.89639255096236,3.7813496548112013,22.57259968704193,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2021,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,23.8621404387264,Otros,16.211937556985223,22.028643724707067,21.37171789750674,7.110194684857699,42.44399301027863,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2022,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,27.8415774759813,Otros,16.676781563134966,24.0790044411292,22.91250835389134,11.0896317221126,66.19906657441005,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2023,Colombia,COL,Importaciones de bienes y servicios (% del PIB),NE.IMP.GNFS.ZS,22.6565033851461,Otros,-18.62349249178974,24.786740433284603,23.316802407049718,5.904557631277399,35.24699588950018,"Las importaciones de bienes y servicios representan el valor de todos los bienes y otros servicios de mercado recibidos del resto del mundo. Incluyen el valor de las mercaderías, fletes, seguros, transporte, viajes, regalías, tarifas de licencia y otros servicios tales como los relativos a las comunicaciones, la construcción, los servicios financieros, los informativos, los empresariales, los personales y los del Gobierno. Excluyen la remuneración de los empleados y los ingresos por inversiones (anteriormente denominados servicios de los factores), como también los pagos de transferencias.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2000,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,99875074951.0278,Economía,15.758336983054711,94880127056.38457,97690052494.74286,0.0,0.0,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2001,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,98200641203.3892,Economía,-1.6765281512525765,94784887930.45967,97899502933.23138,-1674433747.6385956,-1.6765281512525765,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2002,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,97945812802.8882,Economía,-0.2594976951048822,98673842985.76842,96157367035.08621,-1929262148.1396027,-1.9316752944471771,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2003,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,94644969157.0987,Economía,-3.370071217268178,96930474387.79204,95389089150.27318,-5230105793.929108,-5.23664767860611,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2004,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,117092416666.245,Economía,23.71752847410873,103227732875.41063,101551782956.12978,17217341715.217194,17.238877391240457,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2005,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,145600529605.803,Economía,24.346677394844683,119112638476.38225,110696873887.08481,45725454654.77521,45.78264865102326,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2006,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,161792958904.864,Economía,11.121133517096515,141495301725.63736,123415337427.37979,61917883953.83621,61.995331652263275,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2007,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,206229540926.312,Economía,27.465090151158677,171207676478.993,145072083052.06454,106354465975.28421,106.48749553122587,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2008,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,242504150472.931,Economía,17.589434270030345,203508883434.70236,174643919315.23102,142629075521.9032,142.8074778335227,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2009,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,232468663109.595,Economía,-4.138274476442905,227067451502.946,197719168603.901,132593588158.5672,132.75943795144326,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2010,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,286498534094.963,Economía,23.241786769297224,253823782559.163,225898769501.733,186623459143.9352,186.8568902055324,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2011,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,334966134804.887,Economía,16.91722467726795,284644444003.1484,260533404681.7376,235091059853.85922,235.38511482382614,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
