Año,Country Name,Country Code,Indicator Name,Indicator Code,Valor,Categoría,Crecimiento_Anual,Promedio_Movil_3,Promedio_Movil_5,Cambio_Desde_2000_Abs,Cambio_Desde_2000_Pct,Descripcion_Indicador,Region,Grupo_Ingresos,Fecha_Procesamiento
2013,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,18.9282488611578,Medio Ambiente,4.327614559356663,19.20772420080137,19.21443246537316,-6.435469154217998,-25.372735772873433,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2014,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,18.33821147907,Medio Ambiente,-3.1172317440236186,18.469848789630834,19.02513480073556,-7.025506536305798,-27.699040543057794,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2015,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,17.6079787372288,Medio Ambiente,-3.9820281420281267,18.291479692485535,18.713872563740583,-7.755739278146997,-30.57808509558958,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,17.312215487627,Medio Ambiente,-1.6797115331384727,17.7528019013086,18.06594811874966,-8.051502527748799,-31.74417300676454,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,17.2528522521135,Medio Ambiente,-0.34289797025648383,17.391015492323103,17.88790136343942,-8.1108657632623,-31.97822085210612,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,16.0492875724803,Medio Ambiente,-6.976033075839738,16.871451770740265,17.312109105703918,-9.3144304428955,-36.72344266423786,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,14.5158658042874,Medio Ambiente,-9.554453811534025,15.939335209627066,16.5476399707474,-10.8478522110884,-42.76917210841209,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,"Contaminación del aire por PM2,5, exposición anual media (microgramos por metro cúbico)",EN.ATM.PM25.MC.M3,14.1832514905064,Medio Ambiente,-2.291384601273716,14.916134955758032,15.86269452140292,-11.180466524869399,-44.080550485901405,"Population-weighted exposure to ambient PM2.5 pollution is defined as the average level of exposure of a nation's population to concentrations of suspended particles measuring less than 2.5 microns in aerodynamic diameter, which are capable of penetrating deep into the respiratory tract and causing severe health damage. Exposure is calculated by weighting mean annual concentrations of PM2.5 by population in both urban and rural areas.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2000,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.361118881118881,Otros,,0.361118881118881,0.361118881118881,0.0,0.0,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2001,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.384568764568765,Otros,6.493674154402407,0.372843822843823,0.372843822843823,0.023449883449883968,6.493674154402407,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2002,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.407983682983683,Otros,6.088616802036495,0.38455710955710964,0.38455710955710964,0.046864801864801964,12.977665892073365,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2003,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.431416083916084,Otros,5.743465219254418,0.40798951048951065,0.39627185314685326,0.07029720279720297,19.46649883811005,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2004,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.454848484848485,Otros,5.431508422147502,0.43141608391608405,0.40798717948717955,0.09372960372960398,25.95533178414673,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2005,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.478280885780886,Otros,5.151693742633134,0.45484848484848506,0.43141958041958056,0.11716200466200499,32.44416473018341,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2006,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.501713286713287,Otros,4.899296967333955,0.47828088578088596,0.45484848484848495,0.14059440559440595,38.9329976762201,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2007,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.525145687645688,Otros,4.6704764559667655,0.501713286713287,0.47828088578088596,0.164026806526807,45.4218306222568,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2008,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.548717948717949,Otros,4.48870887199686,0.5251923076923081,0.501741258741259,0.18759906759906797,51.9493932352183,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2009,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.642915777934732,Otros,17.16689410960064,0.572259804766123,0.5393547173585084,0.28179689681585096,78.03438467208888,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2010,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.737439947477856,Otros,14.702418697324294,0.6430245580435123,0.5911865296979024,0.376321066358975,104.20974533178433,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2011,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.831964117020979,Otros,12.817880271662595,0.7374399474778558,0.6572366957594408,0.47084523590209804,130.38510599147958,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2012,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,0.926488286564102,Otros,11.36156807839097,0.8319641170209789,0.7375052155431236,0.565369405445221,156.56046665117472,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2013,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.02101245610723,Otros,10.20241387979901,0.9264882865641036,0.8319641170209799,0.659893574988349,182.7358273108713,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2014,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.11553662565035,Otros,9.257886030451413,1.0210124561072274,0.9264882865641034,0.754417744531469,208.91118797056566,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2015,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.21006079519347,Otros,8.473425916250221,1.11553662565035,1.0210124561072262,0.8489419140745891,235.08654863026,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.3045849647366,Otros,7.81152235644631,1.2100607951934734,1.1155366256503505,0.9434660836177189,261.2619092899571,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.28501790425641,Otros,-1.4998686179202192,1.2665545547288266,1.187242549188812,0.923899023137529,255.8434552840176,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.26545084382284,Otros,-1.5227072221139726,1.28501790427195,1.236130226731934,0.904331962703959,250.42500129098792,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.29845456596737,Otros,2.608060384615807,1.28297443801554,1.272713814795338,0.9373356848484891,259.56429692744763,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.33378773566434,Otros,2.7211710461849004,1.29923104848485,1.297459202889512,0.9726688545454589,269.3486564678557,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2021,Colombia,COL,"Extracción anual de agua dulce, total (% de recursos internos)",ER.H2O.FWTL.ZS,1.36744678974359,Otros,2.523569019210159,1.3332296971251,1.31003156789091,1.006327908624709,278.66942473534743,"La extracción anual de agua dulce se refiere al total de extracción de agua, sin contar las pérdidas por evaporación de las cuencas de almacenamiento. La extracción incluye además el agua de las plantas de desalinización en países donde estas son una fuente importante. La extracción puede exceder el 100% del total de recursos renovables en aquellos casos de gran volumen de extracción a partir de acuíferos no renovables o de plantas de desalinización o en que existe una importante reutilización del agua. La extracción para la agricultura y la industria es el total de extracción con fines de riego y la producción animal y para uso industrial directo (incluida la destinada a refrigerar plantas termoeléctricas). La extracción para consumo doméstico incluye agua potable, uso o suministro municipal y uso para servicios públicos, establecimientos comerciales y hogares. Los datos corresponden al año más reciente disponible en el período 1987-2002.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
